User_ID,Cust_Name,Product_ID,Gender,Age_Group,Age,Marital_Status,State,Zone,Occupation,Books,Orders,Amount
100261,Neha Gupta,4075,Male,46-60,29,Single,Gujarat,South,,The God of Small Things,9,2816.7
100262,Vikram Iyer,1827,Other,18-25,66,Divorced,Gujarat,Central,Other,Ramayana,1,8854.81
100263,Priya Verma,4506,Other,26-35,48,Divorced,West Bengal,East,Engineer,Gitanjali,6,7449.47
100264,Vikram Iyer,1379,Other,60+,36,Divorced,Karnataka,East,Other,Train to Pakistan,4,6049.98
100265,Amit Sharma,4735,Female,60+,43,Divorced,West Bengal,West,Business,A Suitable Boy,3,2590.53
100266,Sanjay Mehta,1074,Female,36-45,43,Single,West Bengal,Central,Teacher,The Guide,7,4147.26
100267,Kavita Joshi,3239,Female,18-25,54,Single,Karnataka,North,Engineer,Midnight’s Children,8,2024.92
100268,Priya Verma,4904,Female,26-35,56,Single,West Bengal,South,Artist,The Guide,9,4147.26
100269,Sanjay Mehta,1394,Female,26-35,35,Single,,,Business,The Guide,4,4147.26
100270,Amit Sharma,1735,Male,18-25,43,,Karnataka,Central,Teacher,The White Tiger,1,255.08
100271,Anjali Nair,3199,,36-45,66,Single,West Bengal,West,Artist,Malgudi Days,7,7435
100272,Kavita Joshi,2369,Male,18-25,43,Single,Tamil Nadu,South,Engineer,Ramayana,5,8854.81
100273,Kavita Joshi,3136,Female,46-60,29,Widowed,Tamil Nadu,Central,Other,Malgudi Days,7,7435
100274,Priya Verma,2701,Female,46-60,32,Married,Gujarat,East,Doctor,Midnight’s Children,2,2024.92
100275,Anjali Nair,1047,Other,18-25,22,Divorced,Gujarat,South,Business,The White Tiger,1,255.08
100276,Vikram Iyer,,Male,26-35,37,Married,Gujarat,South,Artist,Ramayana,2,8854.81
100277,Deepak Choudhary,4027,Other,46-60,18,Married,West Bengal,South,Engineer,Train to Pakistan,4,6049.98
100278,Kavita Joshi,3757,Female,26-35,55,Single,Gujarat,North,Other,Malgudi Days,1,7435
100279,Sanjay Mehta,3069,Female,46-60,38,Single,Maharashtra,East,Teacher,The Guide,2,4147.26
100280,Anjali Nair,4844,Other,46-60,47,Widowed,Delhi,East,Doctor,Ramayana,2,8854.81
100281,Priya Verma,3163,Male,26-35,66,Married,Karnataka,South,Teacher,The God of Small Things,4,2816.7
100282,Sanjay Mehta,1945,Male,18-25,39,Married,Maharashtra,South,Doctor,Malgudi Days,2,7435
100283,Amit Sharma,3112,Female,18-25,19,Married,Maharashtra,North,Business,Gitanjali,5,7449.47
100284,Rahul Singh,1730,Other,60+,52,Divorced,Maharashtra,North,Artist,Gitanjali,9,7449.47
100285,Neha Gupta,4115,,60+,68,Divorced,Gujarat,Central,Doctor,Malgudi Days,6,7435
100286,Rahul Singh,4247,Female,18-25,65,Married,Maharashtra,East,Doctor,The God of Small Things,,2816.7
100287,Vikram Iyer,1127,Female,36-45,57,Divorced,Maharashtra,South,Artist,Gitanjali,5,7449.47
100288,Sanjay Mehta,,Male,36-45,18,Single,UP,North,Other,A Suitable Boy,9,2590.53
100289,Anjali Nair,3855,Female,60+,23,Divorced,Karnataka,North,Artist,The God of Small Things,5,2816.7
100290,Deepak Choudhary,1852,Male,46-60,42,Widowed,Maharashtra,West,Engineer,The God of Small Things,4,2816.7
100291,Rahul Singh,4521,Female,18-25,24,Divorced,West Bengal,Central,Other,The White Tiger,4,255.08
100292,Deepak Choudhary,3190,Male,46-60,58,Widowed,Delhi,,Doctor,Train to Pakistan,8,6049.98
100293,Deepak Choudhary,3464,Female,18-25,36,Widowed,Delhi,Central,Engineer,The God of Small Things,1,2816.7
100294,Neha Gupta,4800,Other,18-25,39,Married,Delhi,Central,,Malgudi Days,5,7435
100295,Neha Gupta,4999,Male,46-60,61,Single,West Bengal,Central,Other,Interpreter of Maladies,2,6889.31
100296,Amit Sharma,2313,Other,46-60,62,Widowed,Maharashtra,North,Business,Gitanjali,2,7449.47
100297,Sanjay Mehta,1618,Female,,30,Divorced,Tamil Nadu,East,Other,Train to Pakistan,5,6049.98
100298,Priya Verma,4781,Female,46-60,67,Divorced,Karnataka,Central,Artist,Gitanjali,9,7449.47
100299,Amit Sharma,3149,,18-25,32,Divorced,Gujarat,Central,Other,Train to Pakistan,2,6049.98
100300,Sanjay Mehta,1225,Other,18-25,65,Single,Karnataka,North,Other,The God of Small Things,,2816.7
100301,Arjun Reddy,2240,Other,46-60,32,Divorced,Tamil Nadu,North,,Midnight’s Children,9,2024.92
100302,Sanjay Mehta,1114,Female,36-45,66,Single,Tamil Nadu,Central,Business,Train to Pakistan,4,6049.98
100303,Deepak Choudhary,2615,Other,18-25,60,Divorced,Tamil Nadu,Central,Engineer,A Suitable Boy,6,2590.53
100304,Priya Verma,4532,Other,60+,51,Single,Gujarat,North,Business,Interpreter of Maladies,1,6889.31
100305,Neha Gupta,,Female,18-25,26,Married,UP,East,Teacher,The God of Small Things,4,2816.7
100306,Anjali Nair,1612,Other,18-25,52,Married,Maharashtra,West,Engineer,Ramayana,4,8854.81
100307,Priya Verma,1183,Female,60+,68,Divorced,UP,,Business,The White Tiger,2,255.08
100308,Priya Verma,1709,Other,36-45,19,Divorced,West Bengal,East,Doctor,Train to Pakistan,5,6049.98
100309,Vikram Iyer,3804,Male,26-35,29,Married,Tamil Nadu,North,Engineer,Train to Pakistan,3,6049.98
100310,Kavita Joshi,3153,Male,18-25,53,Single,Tamil Nadu,East,Doctor,Train to Pakistan,9,6049.98
100311,Rahul Singh,4563,Male,36-45,52,Divorced,,South,Other,Gitanjali,1,7449.47
100312,Deepak Choudhary,1670,Other,18-25,44,,Karnataka,Central,Doctor,The God of Small Things,3,2816.7
100313,Sanjay Mehta,2323,Other,18-25,30,Single,Delhi,Central,Engineer,The White Tiger,,255.08
100314,Deepak Choudhary,,Other,26-35,21,Widowed,Karnataka,,Doctor,The Guide,8,4147.26
,Priya Verma,4269,Female,18-25,50,Single,UP,North,Business,Gitanjali,,7449.47
100316,Rahul Singh,1883,Female,60+,53,Married,UP,Central,Doctor,The God of Small Things,3,2816.7
100317,Deepak Choudhary,1962,,36-45,24,Married,Karnataka,South,Artist,The White Tiger,8,255.08
100318,Amit Sharma,2172,Male,,22,Widowed,Tamil Nadu,East,Business,Midnight’s Children,2,2024.92
100319,Anjali Nair,3567,Male,18-25,69,Married,West Bengal,Central,Doctor,Malgudi Days,2,7435
100320,Rahul Singh,1205,Male,26-35,63,Divorced,Maharashtra,West,Artist,Interpreter of Maladies,2,6889.31
100321,Kavita Joshi,1487,Other,,53,Married,Karnataka,West,Doctor,Train to Pakistan,6,6049.98
100322,Sanjay Mehta,4982,Female,18-25,28,Widowed,UP,East,Teacher,The White Tiger,3,255.08
100323,Kavita Joshi,3004,Female,18-25,56,Widowed,Gujarat,West,Teacher,Interpreter of Maladies,5,6889.31
100324,Vikram Iyer,4349,Other,26-35,47,Widowed,Gujarat,East,Engineer,Malgudi Days,5,7435
100325,Arjun Reddy,2452,Other,,55,Divorced,Maharashtra,Central,Doctor,Gitanjali,8,7449.47
100326,Arjun Reddy,2578,Other,,47,Single,Tamil Nadu,East,Engineer,Interpreter of Maladies,8,6889.31
100327,Kavita Joshi,3446,Other,46-60,27,Divorced,,East,Other,Interpreter of Maladies,7,6889.31
100328,Kavita Joshi,4063,Other,60+,,Married,Delhi,East,Other,A Suitable Boy,8,2590.53
,Priya Verma,4209,Other,36-45,58,Married,West Bengal,West,Artist,Malgudi Days,3,7435
100330,Sanjay Mehta,3347,Other,46-60,25,,UP,East,Other,Malgudi Days,4,7435
100331,Anjali Nair,1658,Female,,44,Widowed,Karnataka,Central,Doctor,A Suitable Boy,8,2590.53
100332,Kavita Joshi,4170,Male,18-25,25,Married,Delhi,,Artist,Interpreter of Maladies,7,6889.31
100333,Kavita Joshi,,Male,,22,Married,Maharashtra,,Teacher,Midnight’s Children,6,2024.92
100334,Priya Verma,1476,,46-60,26,Widowed,Delhi,South,Business,The Guide,8,4147.26
100335,Neha Gupta,3263,Male,18-25,23,Widowed,Maharashtra,South,Business,A Suitable Boy,1,2590.53
100336,Priya Verma,1015,Other,26-35,51,Single,Maharashtra,Central,Doctor,The God of Small Things,8,2816.7
100337,Rahul Singh,3260,Female,26-35,45,Single,Tamil Nadu,Central,Teacher,The Guide,2,4147.26
100338,Vikram Iyer,2017,Other,18-25,63,Divorced,,North,Engineer,Interpreter of Maladies,3,6889.31
100339,Vikram Iyer,2661,Other,18-25,20,Married,Delhi,East,Business,Train to Pakistan,7,6049.98
100340,Kavita Joshi,2366,Male,26-35,23,Married,Gujarat,West,Doctor,Train to Pakistan,2,6049.98
100341,Priya Verma,3882,Other,60+,47,Single,Gujarat,South,Doctor,The White Tiger,9,255.08
100342,Sanjay Mehta,2623,Other,46-60,56,Single,Tamil Nadu,South,Business,Interpreter of Maladies,4,6889.31
100343,Deepak Choudhary,3938,Other,36-45,44,Widowed,West Bengal,,Teacher,Interpreter of Maladies,2,6889.31
100344,Arjun Reddy,4934,Female,26-35,68,Widowed,UP,North,Business,The God of Small Things,6,2816.7
,Arjun Reddy,3974,Other,36-45,56,Married,UP,Central,Business,Gitanjali,8,7449.47
100346,Sanjay Mehta,3587,Female,60+,52,Single,UP,South,Doctor,A Suitable Boy,4,2590.53
100347,Deepak Choudhary,2482,Male,60+,55,Widowed,Tamil Nadu,South,Teacher,The Guide,4,4147.26
100348,Vikram Iyer,4059,Other,46-60,19,Married,Gujarat,North,Other,Interpreter of Maladies,3,6889.31
100349,Kavita Joshi,3698,Male,60+,31,Single,Karnataka,West,Engineer,Interpreter of Maladies,6,6889.31
100350,Neha Gupta,3057,Female,26-35,61,Divorced,Gujarat,South,Teacher,Gitanjali,1,7449.47
100351,Priya Verma,3586,Female,36-45,54,Divorced,Delhi,,Other,Gitanjali,5,7449.47
100352,Amit Sharma,1583,Male,18-25,69,Divorced,Delhi,East,Doctor,The White Tiger,6,255.08
100353,Anjali Nair,4647,Other,26-35,51,,West Bengal,South,Business,A Suitable Boy,,2590.53
100354,Neha Gupta,2551,Female,46-60,,Divorced,UP,West,Doctor,Malgudi Days,3,7435
100355,Neha Gupta,3643,,60+,63,Widowed,West Bengal,West,Teacher,Malgudi Days,8,7435
100356,Sanjay Mehta,2916,,60+,52,Divorced,Maharashtra,Central,Artist,The Guide,2,4147.26
100357,Amit Sharma,4711,,60+,35,Single,West Bengal,West,Other,The White Tiger,8,255.08
100358,Priya Verma,4650,Female,60+,31,Divorced,Delhi,West,Business,Interpreter of Maladies,8,6889.31
,Vikram Iyer,3340,Male,18-25,43,Married,West Bengal,North,Business,The Guide,3,4147.26
100360,Vikram Iyer,4433,Female,46-60,31,Divorced,Delhi,South,Teacher,A Suitable Boy,1,2590.53
100361,Kavita Joshi,4909,Male,60+,34,Married,UP,South,Doctor,Interpreter of Maladies,1,6889.31
100362,Vikram Iyer,2719,Female,60+,47,Divorced,West Bengal,West,Teacher,A Suitable Boy,1,2590.53
100363,Vikram Iyer,1280,Other,60+,26,Married,West Bengal,South,Business,Train to Pakistan,2,6049.98
100364,Vikram Iyer,4839,Other,18-25,57,Single,Maharashtra,South,Doctor,The God of Small Things,6,2816.7
100365,Priya Verma,1134,Other,36-45,69,Divorced,Karnataka,South,Artist,Midnight’s Children,3,2024.92
100366,Priya Verma,3993,Other,,41,Single,Karnataka,East,Engineer,Gitanjali,2,7449.47
100367,Arjun Reddy,2819,Female,36-45,50,Widowed,UP,East,Business,The God of Small Things,9,2816.7
100368,Deepak Choudhary,4254,Other,18-25,27,Divorced,Gujarat,East,Business,Midnight’s Children,8,2024.92
100369,Priya Verma,2078,Other,,64,Widowed,Gujarat,Central,Other,Ramayana,7,8854.81
100370,Arjun Reddy,2170,Female,46-60,56,Divorced,Maharashtra,North,Teacher,The God of Small Things,3,2816.7
100371,Rahul Singh,2654,Other,46-60,38,Widowed,West Bengal,West,Engineer,The God of Small Things,9,2816.7
100372,Vikram Iyer,4840,Other,36-45,34,Divorced,UP,North,Engineer,Malgudi Days,9,7435
100373,Deepak Choudhary,1927,Female,36-45,22,Divorced,Tamil Nadu,East,Doctor,The God of Small Things,8,2816.7
100374,Neha Gupta,1970,Other,46-60,22,Married,UP,East,Doctor,Train to Pakistan,2,6049.98
100375,Rahul Singh,2873,Female,26-35,64,Widowed,Delhi,,Business,Interpreter of Maladies,7,6889.31
100376,Vikram Iyer,2644,Other,46-60,46,Single,UP,North,Other,Midnight’s Children,1,2024.92
100377,Sanjay Mehta,2279,,26-35,66,Divorced,Karnataka,East,Engineer,The God of Small Things,2,2816.7
100378,Sanjay Mehta,,Female,46-60,40,Single,Karnataka,Central,Teacher,The White Tiger,2,255.08
100379,Sanjay Mehta,2911,,36-45,,Divorced,Tamil Nadu,West,Business,Gitanjali,,7449.47
100380,Anjali Nair,2910,Female,18-25,39,Widowed,Tamil Nadu,West,Teacher,Malgudi Days,6,7435
100381,Deepak Choudhary,3095,Other,46-60,53,Single,Tamil Nadu,South,Doctor,Midnight’s Children,3,2024.92
100382,Deepak Choudhary,4967,Other,46-60,21,Widowed,Tamil Nadu,,Engineer,Gitanjali,3,7449.47
100383,Anjali Nair,4316,Female,36-45,52,Married,Delhi,East,Other,A Suitable Boy,7,2590.53
100384,Amit Sharma,4823,Male,26-35,38,Married,Maharashtra,,Engineer,Interpreter of Maladies,2,6889.31
100385,Arjun Reddy,,Other,18-25,21,Divorced,West Bengal,North,Engineer,Midnight’s Children,7,2024.92
100386,Amit Sharma,3601,,46-60,62,Married,Karnataka,East,Teacher,Gitanjali,,7449.47
100387,Neha Gupta,3508,Other,46-60,32,Divorced,Karnataka,West,Artist,Malgudi Days,4,7435
100388,Neha Gupta,2909,Male,46-60,69,Widowed,Tamil Nadu,Central,Teacher,Interpreter of Maladies,5,6889.31
100389,Vikram Iyer,2416,Other,18-25,48,Widowed,West Bengal,East,Artist,Interpreter of Maladies,4,6889.31
100390,Anjali Nair,,Other,36-45,20,Divorced,Tamil Nadu,South,Doctor,Train to Pakistan,9,6049.98
100391,Kavita Joshi,2798,Other,26-35,61,Married,Maharashtra,West,Doctor,A Suitable Boy,,2590.53
100392,Kavita Joshi,3165,Female,,35,Widowed,Maharashtra,Central,Other,Interpreter of Maladies,2,6889.31
100393,Kavita Joshi,2583,Male,46-60,32,Divorced,Delhi,South,Other,Ramayana,3,8854.81
100394,Arjun Reddy,4205,Other,18-25,38,Married,Gujarat,South,Artist,The White Tiger,4,255.08
100395,Arjun Reddy,4546,Female,36-45,66,Divorced,Tamil Nadu,North,Teacher,A Suitable Boy,2,2590.53
100396,Arjun Reddy,2845,Male,36-45,41,Married,Delhi,Central,Business,The God of Small Things,8,2816.7
100397,Neha Gupta,2325,Female,,28,Widowed,Tamil Nadu,South,Artist,Train to Pakistan,,6049.98
100398,Sanjay Mehta,2703,Female,26-35,69,Married,Maharashtra,Central,Engineer,Ramayana,,8854.81
100399,Sanjay Mehta,1567,Male,18-25,53,Divorced,Tamil Nadu,West,Business,Train to Pakistan,7,6049.98
100400,Arjun Reddy,4221,Male,18-25,61,Single,Tamil Nadu,West,Business,Malgudi Days,2,7435
,Vikram Iyer,4559,Male,46-60,,Single,Delhi,Central,Other,Gitanjali,8,7449.47
100402,Anjali Nair,1813,Male,26-35,62,Widowed,Karnataka,North,Doctor,Midnight’s Children,5,2024.92
100403,Neha Gupta,3222,Male,26-35,47,Single,Delhi,South,Other,Gitanjali,3,7449.47
100404,Rahul Singh,1137,Other,26-35,67,Divorced,UP,South,Business,Malgudi Days,1,7435
100405,Rahul Singh,4566,Other,26-35,65,Widowed,West Bengal,West,Engineer,Ramayana,8,8854.81
,Arjun Reddy,2191,Male,26-35,63,Divorced,Maharashtra,Central,Doctor,Midnight’s Children,3,2024.92
,Neha Gupta,4981,Male,36-45,64,Divorced,UP,North,Teacher,Malgudi Days,7,7435
100408,Arjun Reddy,2060,Male,26-35,39,Single,Karnataka,North,Business,Train to Pakistan,6,6049.98
100409,Arjun Reddy,3549,Female,26-35,63,Widowed,,Central,Artist,Train to Pakistan,3,6049.98
100410,Amit Sharma,3497,Other,60+,30,Divorced,Gujarat,West,Doctor,Interpreter of Maladies,9,6889.31
100411,Sanjay Mehta,1579,Female,18-25,32,Single,UP,South,Other,Gitanjali,3,7449.47
100412,Priya Verma,1657,Other,18-25,23,Widowed,Maharashtra,East,Other,Midnight’s Children,1,2024.92
100413,Rahul Singh,1178,Other,60+,21,Single,Gujarat,North,Teacher,Gitanjali,5,7449.47
100414,Sanjay Mehta,2173,Other,26-35,26,Widowed,UP,North,Doctor,Malgudi Days,9,7435
100415,Priya Verma,3226,Male,46-60,44,Married,Maharashtra,East,Other,Midnight’s Children,9,2024.92
100416,Sanjay Mehta,3370,Female,18-25,54,Single,Tamil Nadu,Central,Other,Malgudi Days,1,7435
100417,Priya Verma,1770,Male,46-60,34,Married,Maharashtra,East,Doctor,Midnight’s Children,4,2024.92
100418,Rahul Singh,1860,,26-35,30,Widowed,UP,Central,Artist,The God of Small Things,6,2816.7
100419,Vikram Iyer,2787,,18-25,,Widowed,Delhi,East,Business,A Suitable Boy,6,2590.53
100420,Vikram Iyer,,Other,60+,40,,Karnataka,East,Doctor,Interpreter of Maladies,1,6889.31
100421,Sanjay Mehta,2382,Female,18-25,46,Widowed,Karnataka,Central,Artist,The White Tiger,7,255.08
100422,Rahul Singh,4207,Male,26-35,21,Married,Gujarat,East,Artist,The Guide,,4147.26
100423,Neha Gupta,3267,Female,,23,Married,Gujarat,South,Engineer,Interpreter of Maladies,6,6889.31
,Neha Gupta,4428,Female,46-60,46,Single,Gujarat,West,Teacher,A Suitable Boy,6,2590.53
100425,Anjali Nair,1054,Male,46-60,55,Married,Tamil Nadu,South,Business,Malgudi Days,7,7435
100426,Priya Verma,2948,Female,60+,69,Divorced,Tamil Nadu,West,Teacher,Malgudi Days,7,7435
100427,Anjali Nair,1511,Male,36-45,25,Widowed,UP,Central,Engineer,Ramayana,1,8854.81
100428,Deepak Choudhary,4707,Male,26-35,22,Married,Delhi,North,Business,Malgudi Days,,7435
100429,Anjali Nair,1494,Male,26-35,49,Divorced,Tamil Nadu,West,,The God of Small Things,3,2816.7
100430,Vikram Iyer,2020,Other,36-45,25,Married,West Bengal,Central,Doctor,The Guide,3,4147.26
,Sanjay Mehta,4135,Male,46-60,32,Divorced,,Central,Engineer,The White Tiger,6,255.08
100432,Sanjay Mehta,4936,Other,26-35,58,Married,Karnataka,West,Engineer,Ramayana,9,8854.81
100433,Vikram Iyer,1928,Other,18-25,31,Married,Delhi,North,Business,The God of Small Things,4,2816.7
100434,Priya Verma,4511,Male,26-35,28,Widowed,West Bengal,West,Business,Interpreter of Maladies,2,6889.31
100435,Priya Verma,4381,,36-45,56,Divorced,Karnataka,,Artist,Ramayana,2,8854.81
100436,Deepak Choudhary,2199,Male,60+,32,Single,Karnataka,East,Artist,Train to Pakistan,1,6049.98
100437,Anjali Nair,1702,Male,26-35,51,Widowed,West Bengal,Central,Artist,The Guide,,4147.26
100438,Anjali Nair,2558,Other,26-35,51,Single,Tamil Nadu,West,Other,Midnight’s Children,4,2024.92
100439,Anjali Nair,1616,Other,36-45,,Single,Gujarat,North,Artist,Train to Pakistan,2,6049.98
100440,Kavita Joshi,4659,Female,18-25,61,Single,Tamil Nadu,North,Doctor,Malgudi Days,7,7435
100441,Deepak Choudhary,3292,Male,18-25,34,Divorced,Tamil Nadu,Central,Teacher,Midnight’s Children,8,2024.92
100442,Amit Sharma,1770,Other,18-25,57,Widowed,Maharashtra,West,,Interpreter of Maladies,2,6889.31
100443,Deepak Choudhary,1636,Other,46-60,68,Divorced,Maharashtra,Central,Business,A Suitable Boy,7,2590.53
100444,Amit Sharma,3632,Other,26-35,56,Widowed,Gujarat,West,Engineer,Gitanjali,3,7449.47
100445,Deepak Choudhary,2929,Male,36-45,20,Widowed,West Bengal,East,Business,The White Tiger,1,255.08
100446,Arjun Reddy,1589,Male,26-35,53,Married,West Bengal,West,Doctor,Interpreter of Maladies,8,6889.31
100447,Arjun Reddy,4164,Male,26-35,33,Widowed,Gujarat,West,Business,A Suitable Boy,9,2590.53
100448,Priya Verma,4545,Male,36-45,50,Single,Tamil Nadu,East,Teacher,Interpreter of Maladies,8,6889.31
100449,Amit Sharma,2277,Other,18-25,19,Widowed,Gujarat,East,Engineer,Malgudi Days,4,7435
100450,Neha Gupta,2031,Other,18-25,21,Divorced,Tamil Nadu,West,Artist,A Suitable Boy,2,2590.53
,Neha Gupta,2297,Other,60+,54,Divorced,,West,Artist,The God of Small Things,8,2816.7
100452,Vikram Iyer,1403,Female,26-35,27,Divorced,UP,North,Engineer,A Suitable Boy,7,2590.53
100453,Deepak Choudhary,1661,Male,36-45,26,Single,Tamil Nadu,West,Engineer,Gitanjali,7,7449.47
100454,Neha Gupta,1669,Other,26-35,33,Single,UP,Central,Artist,Train to Pakistan,1,6049.98
100455,Arjun Reddy,1406,Male,26-35,68,Divorced,UP,Central,Engineer,The White Tiger,2,255.08
100456,Deepak Choudhary,1471,Male,46-60,51,Widowed,Delhi,North,,Malgudi Days,5,7435
100457,Rahul Singh,4079,Other,,20,Married,UP,North,Doctor,Malgudi Days,9,7435
100458,Neha Gupta,1679,Female,26-35,21,Married,West Bengal,,Doctor,A Suitable Boy,5,2590.53
100459,Sanjay Mehta,4054,Female,60+,,Divorced,Tamil Nadu,East,Artist,A Suitable Boy,4,2590.53
100460,Arjun Reddy,,Female,18-25,20,Married,UP,Central,Business,Ramayana,5,8854.81
100461,Neha Gupta,1621,Male,26-35,33,Widowed,Maharashtra,North,Engineer,The White Tiger,7,255.08
100462,Neha Gupta,,Male,60+,46,Married,UP,West,Teacher,Ramayana,4,8854.81
100463,Kavita Joshi,3907,Male,60+,35,Divorced,UP,East,Teacher,Gitanjali,3,7449.47
100464,Anjali Nair,3193,Male,18-25,24,Single,Maharashtra,North,Business,The White Tiger,7,255.08
100465,Deepak Choudhary,2261,Male,18-25,30,Divorced,Maharashtra,Central,Engineer,Midnight’s Children,9,2024.92
100466,Vikram Iyer,3469,Female,60+,38,,Maharashtra,Central,Teacher,Midnight’s Children,7,2024.92
100467,Kavita Joshi,3994,Other,36-45,50,Single,Delhi,East,Business,Interpreter of Maladies,7,6889.31
100468,Vikram Iyer,3638,Other,36-45,43,Divorced,Maharashtra,West,Doctor,Gitanjali,2,7449.47
100469,Anjali Nair,1809,Male,26-35,69,Single,Delhi,East,,Train to Pakistan,5,6049.98
100470,Amit Sharma,3118,Other,18-25,66,Divorced,Karnataka,Central,Engineer,The God of Small Things,5,2816.7
100471,Kavita Joshi,3131,Female,46-60,33,Widowed,Delhi,North,Engineer,Gitanjali,5,7449.47
100472,Arjun Reddy,,Male,36-45,29,Single,Tamil Nadu,South,Doctor,Train to Pakistan,4,6049.98
100473,Vikram Iyer,2060,Male,36-45,,Single,Maharashtra,North,Other,The Guide,1,4147.26
100474,Kavita Joshi,4617,Male,36-45,,Single,Maharashtra,East,Other,Interpreter of Maladies,6,6889.31
